model_name,pair_name,family,item_index,entity,prompt,gold_answer,generated_text,pred_phrase,pred_clean,exact_family_match,gold_token_count,gold_token_mode,first_gold_token_id,first_gold_token_str,top1_token,top1_matches_first_gold,first_token_margin,first_token_rank,first_token_prob,top10_tokens,item_quality
Qwen/Qwen2.5-3B,past_tense__present_participle,present_participle,8,love,The present participle of love is,loving,The present participle of love is loving. The present participle of love,loving,loving,1,1,leading_space,21258, loving,loving,1,18.432151436805725,1,0.19154122471809387, loving |  loved |  ______ |  __ |  ____ | \n | : | :\n |  ( |  lo,keep_strong
Qwen/Qwen2.5-3B,past_tense__present_participle,present_participle,9,wash,The present participle of wash is,washing,The present participle of wash is washing. It is used as an adjective,washing,washing,1,1,leading_space,27686, washing,washing,1,19.018140465021133,1,0.4085354208946228, washing |  washed |  ______ |  ____ | \n |  __ | :\n | : |  wash |  (,keep_strong
Qwen/Qwen2.5-3B,past_tense__present_participle,present_participle,10,watch,The present participle of watch is,watching,The present participle of watch is watching. It is used to describe an,watching,watching,1,1,leading_space,10099, watching,watching,1,18.081850230693817,1,0.1630072146654129, watching |  ______ |  ____ |  __ | \n | :\n |  ( | : |  watched | ____,keep_strong
Qwen/Qwen2.5-3B,past_tense__present_participle,present_participle,11,cook,The present participle of cook is,cooking,The present participle of cook is cooking. The past participle is cooked,cooking,cooking,1,1,leading_space,17233, cooking,cooking,1,18.924211025238037,1,0.4085935652256012, cooking |  ____ | \n |  ______ | :\n | : |  __ |  cooked | ____ |  (,keep_strong
Qwen/Qwen2.5-3B,past_tense__present_participle,present_participle,12,start,The present participle of start is,starting,The present participle of start is starting. It is used to describe an,starting,starting,1,1,leading_space,5916, starting,starting,1,18.374717354774475,1,0.19801096618175507, starting |  ____ |  ______ | \n |  __ |  started | :\n | : | ____ |  (,keep_strong
Qwen/Qwen2.5-3B,past_tense__present_participle,present_participle,13,stop,The present participle of stop is,stopping,The present participle of stop is stopping. It is used to describe an,stopping,stopping,1,1,leading_space,22535, stopping,stopping,1,18.527714068070054,1,0.2323068529367447, stopping |  ____ |  ______ | \n |  __ |  stopped | :\n | : |  stop | ____,keep_strong
Qwen/Qwen2.5-3B,past_tense__present_participle,present_participle,14,drop,The present participle of drop is,dropping,The present participle of drop is dropping. It is used to describe an,dropping,dropping,1,1,leading_space,25100, dropping,dropping,1,19.826539635658264,1,0.5432106256484985, dropping |  ______ |  ____ |  dropped | : |  __ | \n | :\n | ____ |  _____,keep_strong
Qwen/Qwen2.5-3B,past_tense__present_participle,present_participle,15,study,The present participle of study is,studying,The present participle of study is studying. The present participle of study,studying,studying,1,1,leading_space,20956, studying,studying,1,18.76095962524414,1,0.24931906163692474, studying |  ______ | \n |  ____ | :\n |  __ | : |  studied | ____ |  (,keep_strong
Qwen/Qwen2.5-3B,past_tense__present_participle,present_participle,16,try,The present participle of try is,trying,The present participle of try is trying. It is used to describe an,trying,trying,1,1,leading_space,4460, trying,trying,1,19.356491416692734,1,0.3410840332508087, trying |  ______ |  __ |  ____ | \n |  to | :\n | : | ____ |  try,keep_strong
Qwen/Qwen2.5-3B,past_tense__present_participle,present_participle,17,learn,The present participle of learn is,learning,The present participle of learn is learning. The present participle of learn,learning,learning,1,1,leading_space,6832, learning,learning,1,19.247015327215195,1,0.26851046085357666, learning |  ______ |  ____ |  __ | \n | :\n | : | ____ |  _____ |  (,keep_strong
Qwen/Qwen2.5-3B,past_tense__present_participle,present_participle,18,paint,The present participle of paint is,painting,The present participle of paint is painting. The present participle of paint,painting,painting,1,1,leading_space,18824, painting,painting,1,19.207701295614243,1,0.3852311670780182," painting |  ______ |  ____ | \n |  __ |  painted | :\n | : |  ( |  """,keep_strong
Qwen/Qwen2.5-3B,past_tense__present_participle,present_participle,19,send,The present participle of send is,sending,The present participle of send is sending. It is used to describe an,sending,sending,1,1,leading_space,11628, sending,sending,1,18.41264148801565,1,0.2008158415555954, sending |  ______ |  ____ |  sent | \n |  __ | :\n | ____ |  send |  _____,keep_strong
Qwen/Qwen2.5-3B,past_tense__present_participle,present_participle,20,make,The present participle of make is,making,The present participle of make is making. It is used to describe an,making,making,1,1,leading_space,3259, making,making,1,18.441202238202095,1,0.2161584496498108, making |  ____ |  ______ | \n |  __ |  made | ____ | :\n | : |  (,keep_strong
Qwen/Qwen2.5-3B,past_tense__present_participle,present_participle,21,keep,The present participle of keep is,keeping,The present participle of keep is keeping. It is used to describe an,keeping,keeping,1,1,leading_space,10282, keeping,keeping,1,18.85871335864067,1,0.23193316161632538, keeping |  ______ |  ____ |  __ | \n |  keep |  kept | : | :\n | ____,keep_strong
Qwen/Qwen2.5-3B,plural,plural,1,cat,The plural of cat is,cats,The plural of cat is cats. The plural of dog is dogs,cats,cats,1,1,leading_space,19423, cats,cats,1,19.870847821235657,1,0.6572933793067932," cats |  ______ |  "" | \n |  not |  ____ |  __ | :\n |  what | :",keep_strong
Qwen/Qwen2.5-3B,plural,plural,2,dog,The plural of dog is,dogs,The plural of dog is dogs. The plural of mouse is mice,dogs,dogs,1,1,leading_space,12590, dogs,dogs,1,19.519754886627197,1,0.6053651571273804," dogs |  ______ |  dog |  ____ |  "" |  not | \n | :\n |  ( | :",keep_strong
Qwen/Qwen2.5-3B,plural,plural,3,car,The plural of car is,cars,The plural of car is cars. The plural of dog is dogs,cars,cars,1,1,leading_space,9331, cars,cars,1,18.509281516075134,1,0.40237370133399963," cars |  ______ |  ____ |  __ | \n |  "" | ____ | :\n |  Cars |  '",keep_strong
Qwen/Qwen2.5-3B,plural,plural,4,tree,The plural of tree is,trees,The plural of tree is trees. The plural of mouse is mice,trees,trees,1,1,leading_space,12408, trees,trees,1,19.1693806797266,1,0.5796045660972595," trees |  ____ | \n |  ______ |  "" | :\n |  ' |  __ | : |  not",keep_strong
Qwen/Qwen2.5-3B,plural,plural,5,river,The plural of river is,rivers,The plural of river is rivers. The plural of mouse is mice,rivers,rivers,1,1,leading_space,35517, rivers,rivers,1,19.70177960395813,1,0.6645317673683167," rivers |  river |  ______ |  "" |  ' |  ____ | \n |  Rivers |  __ | :\n",keep_strong
Qwen/Qwen2.5-3B,plural,plural,6,mountain,The plural of mountain is,mountains,The plural of mountain is mountains. The plural of mountain is mountains,mountains,mountains,1,1,leading_space,23501, mountains,mountains,1,18.497426368296146,1,0.43271276354789734," mountains |  mountain |  ______ |  ____ | \n |  "" |  Mountains |  __ |  ' | :\n",keep_strong
Qwen/Qwen2.5-3B,plural,plural,7,teacher,The plural of teacher is,teachers,The plural of teacher is teachers. The plural of student is students,teachers,teachers,1,1,leading_space,13336, teachers,teachers,1,19.586316257715225,1,0.5439183115959167," teachers | \n |  __ |  ____ |  ______ |  "" | :\n |  teacher |  “ | :",keep_strong
Qwen/Qwen2.5-3B,plural,plural,8,table,The plural of table is,tables,The plural of table is tables. The plural of mouse is mice,tables,tables,1,1,leading_space,12632, tables,tables,1,19.36679580807686,1,0.6295428276062012," tables |  ______ |  ____ |  "" | \n | :\n |  ' |  __ |  what |  not",keep_strong
Qwen/Qwen2.5-3B,plural,plural,9,chair,The plural of chair is,chairs,The plural of chair is chairs. The plural of chair is chairs,chairs,chairs,1,1,leading_space,25904, chairs,chairs,1,19.680934458971024,1,0.6638142466545105," chairs |  chair |  ______ |  "" | \n | :\n |  ____ |  ' |  __ | :",keep_strong
Qwen/Qwen2.5-3B,plural,plural,10,window,The plural of window is,windows,The plural of window is windows. The plural of mouse is mice,windows,windows,1,1,leading_space,11030, windows,windows,1,18.70297024771571,1,0.4703633785247803," windows |  ______ |  "" |  ____ | \n |  __ | :\n |  ' | : |  “",keep_strong
Qwen/Qwen2.5-3B,plural,plural,11,apple,The plural of apple is,apples,The plural of apple is apples. The plural of orange is oranges,apples,apples,1,1,leading_space,40676, apples,apples,1,18.322577625513077,1,0.300394743680954," apples |  ______ |  ____ |  __ | \n |  "" | :\n |  ' | ____ |  not",keep_strong
Qwen/Qwen2.5-3B,plural,plural,12,flower,The plural of flower is,flowers,The plural of flower is flowers. The plural of mouse is mice,flowers,flowers,1,1,leading_space,19281, flowers,flowers,1,19.078455194830894,1,0.46544763445854187," flowers |  ______ | \n | :\n |  ____ |  __ |  "" | : | ____ |  flower",keep_strong
Qwen/Qwen2.5-3B,plural,plural,13,bird,The plural of bird is,birds,The plural of bird is birds. The plural of mouse is mice,birds,birds,1,1,leading_space,19654, birds,birds,1,18.842953354120255,1,0.45370760560035706," birds |  bird |  "" |  ______ |  ____ |  ' | \n | : |  not | :\n",keep_strong
Qwen/Qwen2.5-3B,plural,plural,14,cloud,The plural of cloud is,clouds,The plural of cloud is clouds. The plural of cloud is clouds,clouds,clouds,1,1,leading_space,29514, clouds,clouds,1,19.303969897329807,1,0.7524404525756836," clouds |  cloud |  not |  ______ |  "" |  ____ |  what |  ' |  __ |  “",keep_strong
Qwen/Qwen2.5-3B,plural,plural,15,road,The plural of road is,roads,The plural of road is roads. The plural of nose is noses,roads,roads,1,1,leading_space,19241, roads,roads,1,18.76640958338976,1,0.5439571738243103," roads |  road |  "" |  Roads |  ' |  ____ |  ______ |  not |  __ | \n",keep_strong
Qwen/Qwen2.5-3B,plural,plural,16,city,The plural of city is,cities,The plural of city is cities. The plural of mouse is mice,cities,cities,1,1,leading_space,9720, cities,cities,1,18.888536348938942,1,0.4891704022884369," cities |  city |  "" |  ____ |  ______ | \n | :\n |  __ |  ' |  not",keep_strong
Qwen/Qwen2.5-3B,plural,plural,17,baby,The plural of baby is,babies,The plural of baby is babies. The plural of baby is babies,babies,babies,1,1,leading_space,23920, babies,babies,1,19.353116005659103,1,0.6602024435997009," babies |  __ |  ______ |  ____ |  "" | :\n |  not | \n | ____ | :",keep_strong
Qwen/Qwen2.5-3B,plural,plural,18,story,The plural of story is,stories,The plural of story is stories. The plural of mouse is mice,stories,stories,1,1,leading_space,7343, stories,stories,1,19.072863191366196,1,0.5354586839675903," stories |  "" |  ____ |  ______ |  __ | :\n |  ' | : | \n |  not",keep_strong
Qwen/Qwen2.5-3B,plural,plural,19,bus,The plural of bus is,buses,The plural of bus is buses. The plural of bus is buses,buses,buses,1,1,leading_space,33380, buses,buses,1,18.935864698141813,1,0.6491420269012451," buses |  ______ |  ____ |  __ | \n | :\n |  bus |  "" |  b |  not",keep_strong
Qwen/Qwen2.5-3B,plural,plural,20,box,The plural of box is,boxes,The plural of box is boxes. The plural of box is boxes,boxes,boxes,1,1,leading_space,14697, boxes,boxes,1,19.046468317508698,1,0.5919885635375977," boxes |  ______ |  ____ | \n |  "" | :\n |  __ |  not |  ' |  (",keep_strong
Qwen/Qwen2.5-3B,plural,plural,21,match,The plural of match is,matches,The plural of match is matches. The plural of matchstick is,matches,matches,1,1,leading_space,9071, matches,matches,1,18.74590912461281,1,0.5103389024734497," matches |  "" |  ____ |  ' | \n |  not |  ______ |  “ |  a |  Matches",keep_strong
Qwen/Qwen2.5-3B,plural,plural,22,dish,The plural of dish is,dishes,The plural of dish is dishes. The plural of dish is dishes,dishes,dishes,1,1,leading_space,25779, dishes,dishes,1,18.078283444046974,1,0.41101574897766113," dishes |  "" |  dish |  ____ |  ______ | \n |  what |  ' | :\n | :",keep_strong
Qwen/Qwen2.5-3B,plural,plural,23,watch,The plural of watch is,watches,The plural of watch is watches. The plural of mouse is mice,watches,watches,1,1,leading_space,31760, watches,watches,1,19.31300661712885,1,0.579629123210907," watches |  ______ | \n |  ____ |  what |  "" |  __ | :\n |  not | :",keep_strong
Qwen/Qwen2.5-3B,plural,plural,24,bottle,The plural of bottle is,bottles,The plural of bottle is bottles. The plural of bottle is bottles,bottles,bottles,1,1,leading_space,26376, bottles,bottles,1,19.964205741882324,1,0.750791609287262," bottles |  ______ |  bottle | \n | :\n |  ____ |  "" |  __ |  not |  '",keep_strong
Qwen/Qwen2.5-3B,plural,plural,25,camera,The plural of camera is,cameras,The plural of camera is cameras. The plural of camera is cameras,cameras,cameras,1,1,leading_space,18139, cameras,cameras,1,19.31014572829008,1,0.5537441968917847," cameras | :\n |  "" |  cam |  ____ |  ______ | \n |  __ |  ' | :",keep_strong
Qwen/Qwen2.5-3B,plural,plural,26,pencil,The plural of pencil is,pencils,The plural of pencil is pencils. The plural of pencil case is,pencils,pencils,1,1,leading_space,96338, pencils,pencils,1,20.55683270096779,1,0.8109406232833862," pencils |  ____ |  ______ |  __ |  "" | :\n | \n |  pencil | : |  '",keep_strong
Qwen/Qwen2.5-3B,plural,plural,27,paper,The plural of paper is,papers,The plural of paper is papers. The plural of paper is papers,papers,papers,1,1,leading_space,15689, papers,papers,1,17.839484483003616,1,0.25230392813682556," papers |  "" |  ______ |  ____ | :\n |  paper |  __ | \n |  ' |  not",keep_strong
Qwen/Qwen2.5-3B,opposite__comparative,opposite,1,tall,The opposite of tall is,short,The opposite of tall is short. The opposite of short is tall,short,short,1,1,leading_space,2805, short,short,1,20.318754196166992,1,0.5173900723457336, short |  ______ |  ____ |  __ |  ( |  not | \n | ____ | :\n | ?\n,keep_strong
Qwen/Qwen2.5-3B,opposite__comparative,opposite,2,fast,The opposite of fast is,slow,The opposite of fast is slow. The opposite of slow is fast,slow,slow,1,1,leading_space,6301, slow,slow,1,19.261243283748627,1,0.5060363411903381, slow |  ____ |  ______ |  __ | ____ |  ( |  to | \n | ?\n |  not,keep_strong
Qwen/Qwen2.5-3B,opposite__comparative,opposite,3,hard,The opposite of hard is,soft,The opposite of hard is soft. The opposite of soft is hard,soft,soft,1,1,leading_space,8413, soft,soft,1,18.116248562932014,1,0.31168124079704285, soft |  easy |  __ |  ____ |  ______ |  not | ____ |  ( |  flexible | \n,keep_strong
Qwen/Qwen2.5-3B,opposite__comparative,opposite,4,wide,The opposite of wide is,narrow,The opposite of wide is narrow. The opposite of long is short,narrow,narrow,1,1,leading_space,15026, narrow,narrow,1,19.702328503131866,1,0.5702585577964783, narrow |  ____ |  ______ | ____ |  __ | \n |  ( | ?\n | :\n |  _____,keep_strong
Qwen/Qwen2.5-3B,opposite__comparative,opposite,5,clean,The opposite of clean is,dirty,The opposite of clean is dirty. The opposite of happy is sad,dirty,dirty,1,1,leading_space,18595, dirty,dirty,1,18.966742277145386,1,0.35110703110694885, dirty |  not |  ____ |  __ | ____ |  messy |  ______ |  what |  ( |  dirt,keep_strong
Qwen/Qwen2.5-3B,opposite__comparative,opposite,6,strong,The opposite of strong is,weak,The opposite of strong is weak. The opposite of good is bad,weak,weak,1,1,leading_space,7469, weak,weak,1,18.07708990573883,1,0.32257208228111267, weak |  __ |  ____ |  ______ | ____ |  not | \n |  ( |  to |  soft,keep_strong
